Time,Price,5-Day EMA,KNN MA,Highlight
4059,372.54998779297,372.7244216538873,372.77748413085794,Red
4060,372.70498657227,372.7179432933482,372.69848022460803,Green
4061,372.73999023438,372.7252922736921,372.687475585938,Green
4062,372.70999145508,372.7201920008214,372.682971191408,Green
4063,372.92498779297,372.78845726487094,372.658990478518,Green
4064,372.83999633789,372.8056369558773,372.72598876953396,Green
4065,373.13000488281,372.91375959818816,372.7839904785179,Green
4066,372.82000732422,372.8825088401988,372.868994140626,Green
4067,373.4700012207,373.0783396336992,372.884997558594,Green
4068,373.85998535156,373.3388882063195,373.036999511718,Green
4069,374.23001098633,373.63592913298965,373.223999023436,Green
4070,374.21279907227,373.82821911274976,373.502001953124,Green
4071,373.41461181641,373.69035001396986,373.718560791016,Red
4072,374.09060668945,373.82376890579656,373.83748168945397,Red
4073,372.92001342773,373.5225170797744,373.96160278320394,Red
4074,372.58419799805,373.2097440525329,373.773608398438,Red
4075,372.35998535156,372.9264911522086,373.44444580078203,Red
4076,372.17999267578,372.6776583267324,373.07388305664006,Red
4077,372.95999145508,372.7717693695149,372.826959228514,Red
4078,373.51818847656,373.02057573852994,372.60083618164,Green
4079,373.80889892578,373.28335013427994,372.72047119140603,Green
4080,374.38000488281,373.6489017171233,372.96541137695203,Green
4081,374.29000854492,373.86260399305553,373.369415283202,Green
4082,374.11999511719,373.9484010344337,373.79141845703003,Green
4083,374.19000244141,374.0289348367591,374.023419189452,Green
4084,374.32998657227,374.12928541526276,374.15778198242197,Red
4085,374.9049987793,374.3878565366085,374.26199951172,Green
4086,374.89001464844,374.55524257388566,374.36699829101804,Green
4087,374.85000610352,374.6534970837638,374.48699951172205,Green
4088,374.64999389648,374.6523293546692,374.633001708988,Green
4089,375.10000610352,374.80155493761947,374.725000000002,Green
4090,375.17001342773,374.924374434323,374.879003906252,Green
4091,375.03500366211,374.96125084358533,374.932006835938,Green
4092,374.95999145508,374.9608310474169,374.961004638672,Red
4093,374.89999389648,374.9405519971046,374.98300170898403,Red
4094,374.86499023438,374.91536474286306,375.033001708984,Red
4095,374.29998779297,374.7102390928987,374.985998535156,Red
4096,374.85000610352,374.7568280964391,374.81199340820405,Red
4097,374.77020263672,374.76128627653276,374.77499389648597,Red
4098,374.82000732422,374.78085995909515,374.73703613281396,Green
4099,374.39001464844,374.65057818887675,374.721038818362,Red
4100,374.79000854492,374.6970549742245,374.626043701174,Green
4101,374.95999145508,374.784700467843,374.724047851564,Green
4102,375.17999267578,374.9164645371553,374.746044921876,Green
4103,375.16030883789,374.99774597073355,374.82800292968795,Green
4104,374.81988525391,374.9384590651257,374.896063232422,Green
4105,374.83999633789,374.90563815604713,374.982037353516,Red
4106,375.10989379883,374.9737233703081,374.99203491210994,Red
4107,375.21899414062,375.0554802937454,375.02201538085995,Green
4108,375.16000366211,375.0903214165336,375.029815673828,Green
4109,374.98999023438,375.0568776891491,375.029754638672,Green
4110,375.10998535156,375.07458024328605,375.06377563476605,Green
4111,375.21011352539,375.1197580039874,375.1177734375,Green
4112,375.38000488281,375.2065069635949,375.137817382812,Green
4113,375.60998535156,375.34099975958327,375.17001953125,Green
4114,375.33999633789,375.34066528568553,375.26001586914,Green
4115,375.63000488281,375.4371118180604,375.330017089842,Green
4116,375.60998535156,375.4947363292269,375.434020996092,Green
4117,375.7200012207,375.5698246263846,375.513995361326,Green
4118,375.5299987793,375.5565493440231,375.581994628904,Red
4119,375.54998779297,375.5543621603387,375.565997314452,Red
4120,375.46011352539,375.52294594868914,375.60799560546803,Red
4121,375.2200012207,375.42196437269274,375.574017333984,Red
4122,375.16000366211,375.3346441358318,375.496020507812,Red
4123,375.14929199219,375.2728600879512,375.38402099609397,Red
4124,375.07778930664,375.2078364941808,375.30787963867203,Red
4125,375.19000244141,375.2018918099239,375.21343994140597,Red
4126,374.81500244141,375.07292868708595,375.15941772461,Red
4127,374.98001098633,375.0419561201673,375.078417968752,Red
4128,374.76000976562,374.94797400198485,375.0424194335959,Red
4129,374.57019042969,374.8220461445532,374.96456298828195,Red
4130,373.85000610352,374.4980327975421,374.86304321289197,Red
4131,374.24499511719,374.41368690409143,374.595043945314,Red
4132,373.68869018555,374.1720213312443,374.48104248046997,Red
4133,373.42999267578,373.92467844608956,374.222778320314,Red
4134,373.23309326172,373.6941500512997,373.956774902346,Red
4135,373.70001220703,373.6961041032098,373.689355468752,Green
4136,373.74990844727,373.7140388845632,373.65935668945406,Green
4137,373.96499633789,373.79769136900546,373.56033935547,Green
4138,374.16949462891,373.92162578897364,373.61560058593795,Green
4139,374.05999755859,373.9677497121791,373.76350097656393,Green
4140,374.01998901367,373.9851628126761,373.92888183593806,Green
4141,374.01000976562,373.99344513032406,373.992877197266,Green
4142,374.10000610352,374.0289654547227,374.04489746093606,Red
4143,374.25,374.1026436364818,374.071899414062,Green
4144,375.42010498047,374.5417974178112,374.08800048828,Green
4145,375.70999145508,374.93119543023414,374.360021972656,Green
4146,375.74499511719,375.20246199255274,374.698022460938,Green
4147,375.20040893555,375.2017776402185,375.04501953125197,Green
4148,374.58999633789,374.9978505394423,375.26510009765803,Red
4149,375.08999633789,375.02856580559154,375.333099365236,Red
4150,374.46319580078,374.840109137321,375.26707763672,Red
4151,374.51998901367,374.7334024294373,375.01771850586,Red
4152,374.64999389648,374.7055995851182,374.772717285156,Red
4153,374.05999755859,374.4903989096088,374.662634277342,Red
4154,374.86999511719,374.61693097880254,374.556634521482,Green
4155,375.07998657227,374.7712828432917,374.512634277342,Green
4156,375.60998535156,375.0508503460478,374.63599243164,Green
4157,375.81500244141,375.3055677111685,374.853991699218,Green
4158,376.61499023438,375.74204188557235,375.086993408204,Green
4159,376.82501220703,376.1030319927249,375.597991943362,Green
4160,376.9700012207,376.39202173538325,375.98899536132996,Green
4161,376.80499267578,376.5296787155155,376.366998291016,Green
4162,377.17999267578,376.7464500356037,376.60599975586,Green
4163,377.54998779297,377.0142959547258,376.87899780273403,Green
4164,377.48999023438,377.1728607146105,377.06599731445203,Green
4165,377.39999389648,377.2485717752337,377.19899291992203,Green
4166,377.29501342773,377.2640523260658,377.284991455078,Red
4167,376.95999145508,377.1626987024039,377.382995605468,Red
4168,376.95001220703,377.0918032039459,377.338995361328,Red
4169,376.66000366211,376.94787002333396,377.21900024414,Red
4170,376.38500976562,376.7602499374293,377.053002929686,Red
4171,376.75,376.75683329161956,376.85000610351403,Red
4172,377.20999145508,376.907886012773,376.74100341796805,Green
4173,377.42999267578,377.0819215671087,376.791003417968,Green
4174,377.17498779297,377.1129436423958,376.88699951171805,Green
4175,376.96020507812,377.0620307876372,376.98999633789,Green
4176,377.36999511719,377.1646855641548,377.10503540038997,Green
4177,377.54998779297,377.29311964042654,377.229034423828,Green
4178,377.17001342773,377.2520842361944,377.297033691406,Red
4179,377.17001342773,377.2247273000396,377.24503784179603,Red
4180,377.17001342773,377.20648934260305,377.244042968748,Red
4181,377.11999511719,377.177657934132,377.28600463867,Red
4182,377.35000610352,377.235107323928,377.23600463867,Red
4183,377.54998779297,377.3400674802753,377.19600830077997,Green
4184,377.95999145508,377.5467088052102,377.27200317382795,Green
4185,378.04000854492,377.71114205178014,377.429998779298,Green
4186,377.82049560547,377.74759323634345,377.603997802736,Green
4187,377.63101196289,377.70873281185897,377.744097900392,Red
4188,377.70001220703,377.7058259435826,377.80029907226606,Red
4189,377.76000976562,377.72388721759506,377.830303955078,Red
4190,377.62991333008,377.69256258842336,377.79030761718593,Red
4191,377.7200012207,377.70170879918226,377.70828857421805,Red
4192,377.99499511719,377.7994709051848,377.68818969726397,Green
4193,378.01000976562,377.86965052532986,377.760986328124,Green
4194,377.70999145508,377.8164308352466,377.822985839842,Red
4195,377.69000244141,377.77428803730106,377.812982177734,Red
4196,377.44000244141,377.6628595053374,377.825,Red
4197,377.32000732422,377.5485754449649,377.769000244142,Red
4198,377.25588989258,377.4510135941699,377.63400268554796,Red
4199,377.19900512695,377.36701077176326,377.48317871094,Red
4200,377.10000610352,377.2780092156822,377.380981445314,Red
4201,376.98999023438,377.18200288858145,377.262982177736,Red
4202,377.2200012207,377.1946689992876,377.17297973633,Green
4203,377.23999023438,377.2097760776517,377.152978515626,Green
4204,377.46499633789,377.29484949773115,377.149798583986,Green
4205,377.52990722656,377.37320207400745,377.20299682617394,Green
4206,377.5299987793,377.4254676424383,377.28897705078197,Green
4207,377.5950012207,377.4819788351922,377.396978759766,Green
4208,378.01000976562,377.6579891453348,377.471978759766,Green
4209,378.08499145508,377.8003232485832,377.625982666014,Green
4210,378.16000366211,377.9202167197588,377.749981689452,Green
4211,377.94000244141,377.9268119603092,377.876000976562,Green
4212,377.73999023438,377.8645380516661,377.958001708984,Red
4213,377.42001342773,377.71636317702075,377.98699951172,Red
4214,377.375,377.60257545134715,377.86900024414206,Red
4215,377.45001220703,377.55172103657475,377.727001953126,Red
4216,377.60000610352,377.56781605888983,377.58500366211,Red
4217,377.48001098633,377.5385477013699,377.517004394532,Green
4218,377.19000244141,377.42236594804996,377.465008544922,Red
4219,377.2799987793,377.3749102251333,377.41900634765796,Red
4220,375.35000610352,376.69994218459556,377.40000610351797,Red
4221,374.85000610352,376.08329682423704,376.980004882816,Red
4222,374.14999389648,375.4388625149847,376.430004882816,Red
4223,373.9700012207,374.94924208355644,375.764001464846,Red
4224,373.98498535156,374.62782317289094,375.120001220704,Red
4225,373.60998535156,374.28854389911396,374.46099853515597,Red
4226,373.4619140625,374.0130006202426,374.11299438476397,Red
4227,373.04989624023,373.69196582690506,373.83537597656,Red
4228,372.89999389648,373.42797518343,373.61535644531,Red
4229,373.17999267578,373.34531434754666,373.401354980466,Red
4230,373.30999755859,373.3335420845611,373.24035644531006,Green
4231,373.20001220703,373.28903212538404,373.180358886716,Green
4232,373.29000854492,373.2893575985627,373.127978515622,Green
4233,373.17999267578,373.2529026243018,373.17600097656,Green
4234,372.73001098633,373.0786054116445,373.23200073242,Red
4235,372.70001220703,372.952407676773,373.14200439453,Red
4236,371.73001098633,372.544942113292,373.02000732421794,Red
4237,371.45999145508,372.183291893888,372.7260070800779,Red
4238,371.60000610352,371.98886329709865,372.36000366211,Red
4239,371.82501220703,371.93424626707576,372.04400634765796,Red
4240,371.64379882812,371.8374304540905,371.86300659179796,Red
4241,371.53970336914,371.73818809244034,371.65176391601597,Green
4242,371.48999023438,371.6554554730869,371.613702392578,Green
4243,371.63000488281,371.6469719429946,371.619702148438,Green
4244,371.32998657227,371.54131015275306,371.625701904296,Red
4245,371.39001464844,371.49087831798204,371.526696777344,Red
4246,371.86999511719,371.6172505843847,371.475939941408,Green
4247,371.92498779297,371.7198296539131,371.541998291018,Green
4248,371.55999755859,371.6665522888054,371.628997802736,Green
4249,371.68881225586,371.6739722778236,371.61499633789197,Green
4250,371.9700012207,371.77264859211573,371.6867614746101,Green
4251,371.85000610352,371.7984344292505,371.802758789062,Red
4252,371.80999755859,371.802288805697,371.798760986328,Green
4253,371.82998657227,371.8115213945547,371.77576293945197,Green
4254,371.92999267578,371.8510118216298,371.829760742188,Green
4255,371.76000976562,371.8206778029599,371.87799682617197,Red
4256,372.13989257812,371.92708272801326,371.83599853515597,Green
4257,372.26998901367,372.0413848232322,371.89397583007604,Green
4258,372.23001098633,372.10426021093144,371.985974121092,Green
4259,372.32000732422,372.17617591536094,372.065979003904,Green
4260,372.39001464844,372.24745549305396,372.14398193359204,Green
4261,372.36999511719,372.28830203443266,372.26998291015605,Green
4262,371.83999633789,372.13886680225175,372.31600341797,Red
4263,371.54000854492,371.93924738314115,372.230004882814,Red
4264,371.29000854492,371.72283443706743,372.092004394532,Red
4265,370.86999511719,371.43855466377494,371.88600463867203,Red
4266,370.48001098633,371.1190401046266,371.582000732422,Red
4267,370.48999023438,370.9093568145444,371.20400390625,Red
4268,370.45001220703,370.75624194537295,370.93400268554797,Red
4269,370.67001342773,370.72749910615863,370.71600341797,Green
4270,370.82000732422,370.75833517884575,370.592004394532,Green
4271,370.7799987793,370.7655563789972,370.58200683593793,Green
4272,370.72009277344,370.75040184381146,370.64200439453197,Green
4273,370.75,370.7502678958743,370.68802490234395,Green
4274,370.60000610352,370.7001806317562,370.748022460938,Red
4275,370.42001342773,370.6067915637475,370.734020996096,Red
4276,370.35998535156,370.52452282635164,370.654022216798,Red
4277,370.32000732422,370.45635099230776,370.57001953125,Red
4278,370.04501342773,370.31923847078184,370.490002441406,Red
4279,370.07998657227,370.2394878379446,370.34900512695197,Red
4280,370.22500610352,370.23466059313637,370.245001220702,Red
4281,370.44500732422,370.30477617016425,370.20599975586,Green
4282,370.36010742188,370.32321992073616,370.223004150392,Green
4283,370.56500244141,370.4038140942941,370.23102416992396,Green
4284,369.9700012207,370.25920980309604,370.33502197266,Red
4285,370.30999755859,370.27613905492734,370.313024902346,Red
4286,370.07000732422,370.2074284780249,370.33002319336003,Red
4287,370.14001464844,370.1849572014966,370.25502319336,Red
4288,370.48999023438,370.2866348791244,370.211004638672,Green
4289,370.7200012207,370.4310903263163,370.196002197266,Green
4290,370.54000854492,370.46739639918417,370.346002197266,Green
4291,370.85000610352,370.59493296729613,370.39200439453197,Green
4292,370.79989624023,370.6632540582741,370.548004150392,Green
4293,370.5,370.6088360388494,370.67998046875,Red
4294,370.45001220703,370.55589476157627,370.681982421874,Red
